1.5986	0.9011	2.3490
5.3017	0.7867	1.4760
2.2576	0.8696	1.3774
3.5720	0.7640	1.5306
1.6019	0.7983	2.1629
1.6057	0.8148	1.9935
1.6005	0.7919	2.3066
2.7683	0.7575	2.2748
2.5290	0.8387	2.0907
2.5303	0.7723	1.6979
5.5288	0.9603	1.8424
2.5296	0.8921	1.9296
9.2384	0.7895	1.6787
4.0728	0.8919	1.9696
4.5226	0.7751	1.9656
3.1987	0.9217	1.8104
2.7725	0.8405	3.0889
1.6004	0.9415	2.4915
1.6054	0.9109	3.0875
1.5987	0.9615	3.0398
5.0534	0.8439	2.2196
3.7469	0.9294	2.8405
1.9641	0.9436	1.6901
1.5975	0.7372	1.2281
3.7520	0.9256	1.8984
1.5963	0.8435	2.9780
1.9577	0.9403	2.0562
3.1996	0.8563	2.2265
1.9544	0.8241	3.0551
1.6050	0.8377	2.0447
7.9804	0.8372	1.7804
10.8878	0.9606	1.6400
4.0749	0.9472	2.0843
1.9622	0.9218	1.8243
1.6019	0.8996	1.3283
4.7887	0.9777	1.7817
8.0674	0.8104	2.1641
2.7675	0.9389	1.6528
2.2637	0.7972	3.1063
4.0727	0.7675	2.4417
2.5243	0.8439	1.3059
6.8640	0.8429	2.1069
1.5978	0.8291	1.2478
3.3853	0.9061	2.1663
1.6016	0.7573	2.7875
1.6020	0.8765	1.3377
3.1941	0.9479	1.2861
1.9570	0.8858	1.6956
4.9217	0.8021	1.4606
5.0536	0.7994	1.7327
3.1998	0.7719	2.3660
1.9576	0.8813	1.2035
4.3716	0.9344	2.3175
3.3924	0.8549	1.4007
5.5303	0.8892	1.7285
1.6006	0.7665	1.7177
1.6039	0.8146	1.9519
2.9901	0.9302	1.7624
5.1744	0.8929	2.6294
2.2617	0.9388	2.2130
2.7703	0.7850	1.7750
2.7673	0.8722	1.7719
1.5993	0.9503	1.3667
4.2235	0.8624	2.4804
2.9873	0.8083	1.4023
2.7641	0.9646	1.2208
1.9549	0.7829	1.2173
7.9067	0.8746	1.1697
3.1930	0.9061	2.5739
1.9594	0.8392	1.4392
1.9605	0.8444	2.7383
2.9863	0.8903	2.4650
3.1998	0.9577	2.4560
2.9870	0.9589	2.9529
1.9554	0.8723	2.4059
2.7653	0.8126	1.7579
5.7551	0.8013	1.7657
3.9105	0.8842	2.1917
2.9953	0.9559	1.4320
1.9611	0.9801	1.3041
8.0585	0.8136	1.8939
3.5719	0.7659	2.0366
1.9547	0.9533	1.6633
3.5743	0.7323	2.0644
2.5306	0.8648	1.9905
2.2593	0.9691	1.5755
1.9628	0.9942	1.4666
3.3880	0.9424	2.0706
2.7730	0.9158	1.3239
2.2599	0.8733	1.4932
2.2657	0.8272	2.4923
3.3921	0.8359	2.4209
2.5265	0.8225	2.0421
1.9553	0.8194	1.6771
2.2589	0.8174	2.2041
4.9244	0.7722	2.8697
4.7919	0.8652	1.4763
2.2577	0.9217	1.5290
3.3868	0.7982	1.9383
10.2859	0.7763	1.8706
3.7441	0.8513	1.7729
2.2614	0.8754	2.3391
1.9546	0.7753	1.7678
1.9612	0.9132	1.4949
1.9643	0.9479	2.0755
2.7669	0.9234	1.7429
1.9599	0.8323	2.3766
1.6027	0.8448	1.5676
3.1997	0.9491	1.6163
2.2646	0.8549	1.5667
1.9591	0.7959	2.9210
5.4210	0.8720	2.2572
2.9906	0.8327	1.5237
1.5991	0.9422	1.9383
4.2270	0.7825	2.1899
4.3731	0.8124	1.7732
4.0741	0.7641	1.4914
2.9952	0.7753	1.1572
2.7692	0.9443	1.5168
4.2238	0.8571	1.4193
1.5982	0.9493	2.7381
1.5982	0.8188	1.7963
4.6606	0.8700	2.0498
1.6039	0.8542	1.3111
4.7885	0.7622	2.3707
8.0653	0.7949	1.9900
3.5757	0.8135	1.8952
1.5995	0.8202	1.4487
1.6044	0.8297	2.2371
9.0369	0.8566	1.2705
1.9643	0.9533	1.5475
3.3891	0.7985	1.2648
1.9601	0.9622	2.3561
4.5164	0.9382	2.0660
3.3949	0.9816	2.3739
2.5241	0.8904	1.5982
1.6014	0.8491	3.0064
1.6046	0.9174	2.3382
2.5312	0.8815	2.0164
3.1972	0.9355	1.8596
4.3741	0.8754	1.4950
5.1743	0.9503	2.0425
3.5777	0.8500	2.4550
4.7890	0.7620	2.1387
2.9872	0.8993	1.5542
3.3934	0.7877	1.3720
2.7650	0.9068	2.1408
1.9626	0.8936	1.5533
2.9940	0.8916	1.9472
2.7652	0.8939	1.2917
5.2974	0.9330	1.8122
4.3738	0.9746	2.0744
2.7648	0.9029	1.1731
5.0499	0.9103	1.8366
2.5268	0.7872	1.3835
6.0824	0.9126	1.8915
2.2623	0.9440	2.6190
1.9576	0.8851	1.6309
2.9883	0.8656	2.0190
2.5314	0.8158	1.8450
1.9598	0.8794	1.2986
5.0493	0.9027	2.5786
6.3908	0.9639	1.8126
6.3836	0.9621	2.0683
2.9882	0.8857	1.8161
4.7933	0.7660	1.7531
1.6044	0.9254	1.8582
2.5299	0.8695	2.5622
1.5965	0.9302	1.8818
1.6027	0.8995	1.7618
5.7605	0.8468	1.7838
2.5301	0.7990	1.9889
3.3914	0.8650	1.5955
3.3855	0.8192	2.7232
2.5276	0.8902	1.6782
1.6000	0.9026	2.7741
1.6037	0.9218	1.3152
1.5986	0.7892	1.7915
3.3934	0.9230	1.5821
1.9558	0.7994	2.0685
6.6846	0.9294	2.2323
1.9637	0.9041	2.6534
2.2573	0.8429	1.7341
4.7887	0.9355	1.9426
3.9164	0.8279	1.8127
5.9757	0.8231	1.2279
5.5325	0.8716	1.4339
1.9641	0.7809	2.1015
7.1387	0.9674	1.9690
2.2640	0.9438	1.0991
5.5342	0.8587	1.1450
1.9594	0.7820	1.1717
3.9105	0.9253	1.9427
2.5247	0.9162	1.6869
6.7799	0.8379	1.8553
1.5988	0.8463	1.1225
4.6591	0.8152	2.3595
1.9638	0.7743	1.9902
6.2887	0.9333	2.2277
1.5962	0.7399	1.7307
3.5696	0.7895	2.0573
2.9864	0.8045	2.2068
3.1953	0.9095	1.8341
1.6015	0.8500	1.7740
3.1969	0.9562	1.6039
1.5991	0.9179	1.1553
2.2599	0.9228	1.2772
5.1741	0.8809	2.1859
2.2620	0.9358	1.7091
1.9586	0.8543	1.2443
2.7695	0.9750	1.7115
2.5275	0.8146	2.5895
3.7428	0.9072	1.4385
1.9599	0.8790	2.9183
1.9642	0.8420	1.6207
2.9892	0.9777	3.0721
2.7731	0.8052	1.5755
4.0779	0.9743	2.9904
4.6524	0.8891	1.1527
2.2607	0.8296	2.0101
3.3866	0.9089	2.2409
2.5267	0.8881	1.2945
6.0790	0.9590	1.9144
2.2653	0.9350	2.1398
3.1952	0.9765	1.8867
5.2963	0.8643	1.8006
2.9923	0.8207	1.7404
3.1961	0.8465	1.9836
2.7674	0.9535	2.8036
2.5309	0.8109	1.9110
1.6045	0.7792	1.2795
2.7737	0.9290	2.2586
1.5984	0.8866	1.3021
7.7388	0.7748	1.8369
1.6039	0.7791	2.0094
3.5690	0.8596	1.9067
2.9864	0.7450	1.6123
2.9912	0.7660	1.8166
1.5977	0.8677	1.9714
4.7892	0.7810	1.9651
3.1982	0.8583	2.7887
1.6022	0.8269	1.4210
4.5194	0.9109	1.9841
3.7517	0.8490	1.8037
2.5311	0.7865	1.7605
1.6048	0.8350	2.0571
1.9619	0.7729	1.5278
3.9122	0.8349	1.2534
1.6047	0.8518	1.4425
3.3940	0.9804	1.8765
1.9613	0.9398	1.5889
5.8716	0.8460	1.7690
3.3951	0.8044	1.6358
2.2634	0.7603	1.3003
4.0731	0.8341	1.2285
2.9908	0.8079	1.7140
3.7436	0.9136	2.7849
4.0719	0.8312	1.7708
2.5254	0.8442	2.0855
2.2633	0.7797	1.5394
5.4154	0.9320	1.8665
4.7952	0.8917	1.8085
4.9227	0.7984	1.4953
3.1972	0.8295	2.2661
7.1388	0.7915	3.0780
3.3886	0.8687	1.1666
10.2191	0.8625	1.1014
4.2291	0.7768	1.8482
3.2014	0.9210	1.6496
2.9933	0.8837	2.9833
4.3711	0.9332	1.7489
1.9597	0.9463	2.3639
4.2290	0.7931	1.3610
2.2610	0.8636	2.0261
2.9896	0.9519	3.0007
3.3893	0.8809	1.8448
1.6025	0.8698	1.4463
1.9638	0.9056	2.9032
4.0757	0.9626	2.0876
5.0533	0.8530	1.3902
2.7723	0.8594	2.6726
2.7649	0.9911	2.2049
2.2604	0.9053	2.1098
2.2655	0.9363	1.8654
2.7693	0.9029	1.2681
2.5240	0.8910	1.3881
3.5731	0.9217	2.2244
2.5317	0.8936	2.1178
5.3002	0.8635	1.7695
2.2624	0.8160	1.5842
1.6048	0.9413	2.4384
5.8723	0.8386	1.6311
1.5985	0.8913	1.5523
2.2664	0.8374	1.6366
5.4134	0.9725	1.7186
2.9859	0.8885	2.3566
4.3721	0.9428	1.9501
1.5998	0.8542	2.6910
2.5259	0.7973	1.7120
4.0726	0.9836	2.4916
6.7724	0.9432	2.4756
1.6016	0.8341	1.1201
2.5312	0.8661	1.7794
6.4848	0.7575	3.0617
1.5962	0.7894	1.6096
3.3927	0.8307	1.3363
3.7446	0.9265	2.6545
1.6051	0.9932	1.9059
4.6618	0.8154	2.2792
2.9873	0.8433	1.2618
3.9097	0.9398	2.7187
3.1988	0.8834	2.2810
2.5251	0.9412	1.8543
2.7641	0.7642	1.5990
3.3866	0.8084	1.5128
1.6037	0.8301	1.4318
2.5273	0.7863	1.3856
2.7643	0.7791	2.6895
5.3011	0.7496	2.3624
3.5769	0.9276	2.1192
5.8727	0.9268	1.7526
1.6034	0.8820	2.0236
3.1948	0.8445	1.3882
1.6032	0.8885	1.1862
3.5739	0.8285	1.7556
4.0735	0.8418	1.6042
2.5289	0.7772	2.5839
1.6006	0.8293	2.0785
3.5703	0.8952	1.6733
3.3883	0.8356	1.5867
1.6045	0.9748	2.5951
1.5980	0.8663	2.5371
5.0497	0.8589	1.7712
2.9913	0.9533	1.4180
1.6019	0.9486	1.7013
6.2841	0.9646	1.6365
1.9600	0.7795	2.7150
3.3892	0.8772	1.9489
2.2614	0.9157	2.5437
5.5311	0.8665	1.2836
3.9129	0.8057	2.4393
6.7787	0.8788	1.7910
2.2583	0.9413	1.9489
2.5256	0.9119	1.3867
1.6054	0.7717	2.0554
3.5768	0.7644	2.2006
3.5751	0.7948	2.2725
1.6006	0.8710	2.0419
4.0704	0.8176	2.0209
7.1390	0.9077	1.8590
1.6039	0.8759	1.3723
2.2589	0.9123	1.3443
3.9188	0.7808	1.4669
5.8698	0.9088	2.2829
2.5324	0.7520	2.1228
2.2661	0.9031	2.0677
4.0782	0.8278	1.7389
1.5966	0.8185	3.0209
2.5280	0.8519	2.5848
2.2581	0.9044	1.4561
1.9576	0.9437	1.8434
1.9565	0.8946	2.1088
2.7663	0.8727	2.2093
4.3725	0.9189	2.0148
3.9092	0.8090	1.6056
2.5285	0.8895	1.2937
4.0685	0.8124	1.2693
1.9573	0.8960	1.3277
5.1794	0.7981	2.2150
4.2282	0.9393	1.3217
1.6020	0.8688	2.0143
5.9759	0.8101	1.8237
6.0782	0.8507	1.5436
3.5765	0.7431	1.4615
1.6047	0.8078	2.0822
2.9858	0.8140	1.7742
1.5965	0.9574	2.1156
1.9607	0.9672	1.6852
3.2002	0.9760	1.4025
5.8672	0.9584	2.0096
4.0771	0.7707	1.1071
1.6053	0.9063	1.4657
3.9156	0.9616	1.7025
2.7654	0.8081	1.5061
1.5964	0.7577	2.2382
3.1954	0.7855	1.3169
2.2569	0.7662	2.1740
4.5219	0.8456	1.4871
2.9862	0.8819	1.4034
7.4030	0.9425	1.4654
1.9554	0.7781	2.0650
2.7661	0.9153	1.5166
2.5284	0.8984	1.2171
5.7576	0.8944	2.0901
2.5323	0.8922	1.2257
2.5278	0.8059	1.3070
6.2876	0.8981	1.8176
4.5218	0.9042	1.5416
2.7676	0.8416	1.8601
2.9937	0.9323	1.8628
1.5973	0.9446	1.5352
2.7733	0.8524	1.1451
1.6032	0.8004	1.4602
2.5259	0.9266	1.9660
1.6002	0.8938	1.7141
2.5250	0.7588	1.9110
4.7886	0.9504	2.1380
2.5327	0.8264	1.6364
1.5996	0.9404	1.5934
3.3891	0.8895	2.0421
2.9858	0.9068	3.0590
5.7537	0.7843	1.3811
5.1750	0.9051	2.3447
3.5712	0.9664	1.1778
1.6000	0.8174	1.8227
2.5305	0.9289	1.8701
7.1452	0.8810	1.0921
2.5242	0.8099	1.9951
1.6039	0.8391	2.6201
4.6583	0.9449	1.8697
5.4159	0.8326	2.1380
6.7753	0.8795	1.2900
2.7653	0.8363	2.2574
2.2641	0.7731	3.0122
4.3721	0.8505	1.3109
2.7698	0.8065	2.2237
2.7676	0.7878	2.0464
3.5696	0.9571	1.9774
1.6021	0.8354	1.7955
2.7688	0.8829	1.6963
2.2631	0.9081	2.7939
6.6821	0.8552	1.5983
1.6025	0.9486	2.1405
1.6050	0.8421	1.4873
2.5302	0.8981	1.6559
2.2625	0.8355	1.4144
3.5714	0.8452	1.9605
4.6619	0.9637	2.0933
4.0694	0.7584	1.7777
1.9552	0.9637	2.7637
1.9634	0.8143	1.7688
1.6013	0.7467	1.9703
3.3896	0.8563	1.5867
2.5325	0.8372	2.0588
2.9952	0.8377	2.6262
1.9594	0.7641	1.4056
3.9150	0.8857	2.0670
4.0721	0.8019	1.7561
1.6024	0.8332	1.1770
3.9163	0.9757	1.7377
2.7680	0.7716	1.5302
1.9575	0.8211	2.0444
1.5977	0.8531	1.2161
2.2656	0.7776	1.5825
1.9549	0.8207	1.0996
1.5976	0.9661	1.3404
5.8649	0.8355	2.7153
2.5282	0.7589	1.1307
2.9922	0.8573	1.6264
4.5173	0.8442	2.0477
5.8676	0.9437	1.3937
2.2603	0.7580	2.2412
3.9170	0.8537	1.2246
5.9791	0.7843	1.3615
2.2636	0.7884	2.0070
1.9598	0.7729	1.2529
1.9555	0.9062	1.5595
3.3876	0.7702	2.3070
2.5305	0.8836	1.3125
2.2632	0.9985	2.7039
5.4123	0.9609	1.6868
3.3922	0.9097	1.9300
5.9787	0.9874	2.3706
1.6008	0.8541	1.1816
1.9580	0.9736	1.7216
1.6030	0.7795	1.7491
3.5753	0.8380	1.5009
1.6021	0.9169	2.7238
2.2608	0.7989	1.2540
3.9153	0.9387	1.8515
1.5995	0.7718	2.4380
2.2630	0.7983	2.7058
4.0783	0.9030	1.8185
6.8712	0.9440	1.5848
1.9634	0.8907	2.1188
1.6021	0.7854	2.4010
2.2654	0.8278	1.9517
1.6052	0.8471	2.9537
5.0506	0.9297	2.7819
2.9898	0.8119	1.6228
3.3890	0.9295	3.1092
4.3703	0.7788	1.4155
2.5329	0.8023	1.3767
4.3735	0.9033	1.4186
2.9855	0.7412	1.7359
1.5987	0.8728	1.7912
2.7656	0.8825	2.5913
3.9155	0.9567	1.7892
2.7683	0.9393	1.4394
5.0470	0.8286	2.1818
1.6051	0.7714	1.6606
3.1972	0.8211	3.0271
2.7682	0.8231	2.2639
2.2646	0.7957	2.5168
1.5962	0.8721	1.5181
1.9591	0.7605	1.4528
2.5281	0.8194	1.3513
2.2590	0.9013	1.2061
3.5751	0.8909	1.5555
2.2580	0.8946	1.7770
1.9612	0.8881	1.8527
2.9935	0.9440	1.3560
2.5272	0.9790	1.1819
5.4165	0.9831	1.7375
3.3886	0.8580	2.1563
5.7540	0.7670	1.8154
2.2571	0.7826	2.4564
2.2579	0.8997	1.6877
4.2279	0.8155	1.7665
2.7707	0.7890	3.1404
1.9623	0.7465	2.3567
1.6048	0.7427	1.3849
6.1826	0.8221	2.1291
3.7508	0.8063	2.1173
1.9577	0.7717	2.0317
5.7583	0.8322	3.0199
4.2283	0.9229	1.3373
1.6046	0.8354	2.1245
4.2298	0.8670	1.7451
3.9164	0.9327	1.4002
6.6778	0.8974	1.4294
2.5323	0.9286	2.4694
4.0692	0.9002	1.3561
2.2604	0.9219	2.0907
3.9177	0.9560	1.5547
2.7705	0.8954	1.5269
4.3702	0.8396	3.0154
1.9618	0.7699	1.8582
4.9211	0.8787	1.4016
3.1921	0.8251	2.4163
3.1985	0.8540	1.3021
6.1839	0.8770	1.4351
1.6029	0.7896	1.9937
1.5995	0.8256	1.1886
7.5711	0.7648	1.2383
2.5282	0.8891	1.1391
1.5994	0.9286	2.2186
1.9546	0.9052	2.1951
2.7716	0.9208	1.4842
2.5278	0.8712	1.0901
1.5990	0.7575	2.0174
2.2662	0.8492	1.8417
4.6585	0.8719	2.7242
3.9162	0.8377	2.4421
1.9613	0.9444	1.9001
1.9605	0.7759	1.2469
2.2597	0.7788	1.3725
1.9555	0.9067	2.3248
4.6578	0.8326	2.9646
3.7509	0.8450	3.0661
1.5986	0.9686	1.9881
2.5248	0.7833	1.1711
1.9594	0.8609	1.6573
2.2638	0.8918	2.0631
1.9572	0.7931	1.6275
2.7704	0.9874	1.8159
5.6428	0.8608	1.4579
1.6000	0.8166	2.2555
2.2646	0.9778	1.4325
2.7687	0.9778	1.8986
2.2641	0.9124	1.9620
2.2645	0.8477	2.5584
1.5968	0.8625	1.4507
5.7633	0.8568	2.1432
5.1799	0.8055	1.5931
1.6023	0.7646	1.6335
3.3878	0.9065	1.6439
1.6048	0.8709	1.5589
1.9572	0.7953	2.1491
2.5309	0.9295	2.1510
7.2263	0.8396	2.1283
1.9548	0.9117	2.7709
2.7721	0.9897	2.5387
4.6550	0.9477	2.4922
4.6575	0.8501	1.4936
1.9616	0.7791	1.7867
2.2599	0.9496	1.4302
2.2577	0.8705	2.3069
2.2655	0.9636	2.2805
3.5733	0.9565	2.3619
2.2586	0.7917	2.4825
1.9565	0.8195	1.8202
4.5220	0.8535	2.9189
1.6031	0.9060	1.4736
2.5289	0.9303	1.8825
2.2659	0.7986	2.1212
7.8214	0.9235	1.9230
3.1951	0.9316	1.4801
5.8698	0.7598	2.5010
1.9552	0.8065	1.8982
3.5700	0.8383	1.5693
2.9909	0.9468	1.4229
3.7521	0.8884	2.8697
10.8277	0.8446	1.5224
6.7799	0.7833	2.6815
3.9104	0.8927	1.8673
6.3890	0.8446	2.6075
8.1424	0.8498	1.4465
3.3864	0.7756	1.6797
3.9109	0.9801	1.4087
1.9584	0.8155	1.0985
2.5241	0.8849	3.0309
1.6042	0.9271	2.7696
3.9103	0.8345	1.9252
4.0752	0.9698	2.1293
3.3895	0.9307	2.5397
3.1994	0.9745	1.3760
2.2584	0.8912	2.2242
4.0716	0.9333	1.9693
1.9556	0.8722	2.0370
6.1810	0.8025	2.8803
1.6044	0.7656	2.7041
1.6004	0.8884	2.3719
3.5755	0.8022	1.8253
5.6495	0.8974	1.3042
2.9905	0.7358	1.9106
2.7668	0.7692	1.1729
1.5998	0.7858	1.7570
2.2643	0.8698	3.0619
5.1722	0.8778	1.1827
2.7716	0.8579	1.1059
4.2270	0.8388	2.7308
2.7697	0.8527	2.2151
3.1942	0.9353	2.3049
1.5997	0.8088	1.4534
2.7649	0.7862	1.5114
2.5319	0.7737	2.3299
1.6002	0.8690	1.8096
4.2238	0.9627	2.7478
2.7739	0.7859	3.1056
1.6057	0.8443	1.3932
10.2812	0.8931	2.8631
3.9146	0.9612	1.3852
3.7489	0.7610	2.9873
4.3755	0.8228	1.1400
1.5974	0.7821	2.0527
4.0729	0.8328	1.0746
1.9571	0.8900	1.7105
1.6032	0.9358	1.9358
5.2936	0.8440	1.7765
3.7509	0.8181	1.8842
1.9549	0.7894	2.3692
1.9622	0.9032	1.1620
3.7499	0.7759	1.4763
1.6014	0.7769	1.9631
1.9619	0.8106	2.3899
6.7768	0.8910	1.1020
3.3866	0.8407	2.2186
2.7677	0.7990	1.4153
1.6000	0.8817	2.4841
4.2232	0.8672	2.1281
2.2653	0.8511	1.7608
5.9756	0.8730	1.9929
2.9865	0.7877	2.3138
1.6026	0.9464	2.9888
4.9248	0.8866	2.5508
2.9951	0.9415	1.6421
4.7969	0.9226	1.7971
2.5306	0.8026	1.5242
2.7720	0.8445	2.0937
2.9940	0.8752	1.1156
2.7715	0.8234	1.8873
5.5338	0.8695	2.0731
5.8679	0.8995	2.9235
2.5296	0.8837	1.6154
7.7376	0.8841	1.7598
1.5984	0.8017	1.9429
2.7718	0.7991	1.6676
1.9630	0.9795	1.9454
3.7443	0.8636	2.1139
2.2592	0.8631	2.0155
1.6021	0.7964	1.2750
3.1942	0.8569	1.4616
5.1729	0.9725	1.9916
4.0728	0.8459	2.1687
1.5996	0.7925	1.4849
2.2630	0.8355	1.7018
1.9633	0.9144	1.2382
2.7733	0.8774	2.1225
4.0702	0.9464	2.4401
4.0736	0.7826	2.1371
2.2642	0.9029	1.6589
2.2659	0.8424	1.4430
3.1931	0.9317	1.3159
7.8214	0.9352	1.2993
4.0689	0.9369	2.8024
1.6028	0.8566	1.5100
3.3941	0.8442	1.5294
3.2015	0.9448	2.1108
3.1946	0.8921	3.0668
1.5992	0.8711	1.8364
2.2650	0.9610	1.4071
4.5199	0.8378	1.5933
2.5283	0.9126	1.4424
4.0693	0.8098	1.9299
4.6589	0.8466	1.4712
6.7761	0.7582	2.2368
2.7709	0.8515	2.3257
1.6058	0.9811	2.0807
1.9622	0.9290	1.3821
2.7692	0.8689	1.7218
1.9616	0.9133	1.5083
4.9246	0.8506	2.3643
1.5997	0.8663	1.6770
1.9637	0.8886	2.5771
3.7436	0.9544	2.3940
4.3798	0.7864	2.2865
2.7716	0.8498	1.3736
3.7492	0.8296	2.2220
3.1941	0.7437	2.6861
3.1987	0.7927	3.0071
4.6597	0.9918	2.9111
1.5984	0.9035	1.1583
2.2584	0.9658	2.9195
4.3728	0.7943	2.0101
2.5318	0.8532	2.3317
1.6054	0.7711	1.5352
5.1718	0.9562	2.1767
1.5984	0.7713	1.9994
1.9631	0.9021	2.2011
3.5716	0.8376	1.8625
4.0714	0.8168	1.4865
4.0750	0.8756	1.7550
1.6053	0.8205	2.0747
1.9642	0.8069	1.2365
2.7727	0.7854	1.7010
7.0486	0.7881	2.2230
1.9562	0.8464	1.1851
2.2592	0.8819	1.7859
7.3161	0.8336	1.9821
4.9267	0.9175	2.2221
2.7665	0.7802	1.5527
1.6014	0.7990	1.2534
4.3741	0.9055	1.4616
1.9588	0.8715	1.7970
1.6016	0.9586	1.9069
1.5970	0.8635	1.5934
4.5201	0.9413	1.6088
4.3743	0.8051	2.2852
4.9221	0.8790	1.2440
1.9628	0.7638	2.2129
2.7657	0.7873	1.8884
1.5976	0.7806	1.3951
2.2618	0.8116	1.8665
5.0501	0.8393	2.0868
3.3871	0.7853	1.7219
2.2584	0.7221	1.8861
2.2590	0.9231	1.3162
2.2647	0.8716	2.2072
2.5290	0.7790	2.0802
5.8651	0.8323	2.8117
4.6549	0.7747	2.3808
3.5706	0.8518	1.9060
5.5320	0.8301	1.5523
4.0708	0.8221	2.4855
2.5292	0.8975	1.6907
5.2950	0.8339	1.7969
1.6009	0.7431	1.8978
3.1970	0.8094	1.6553
1.6029	0.8288	1.5878
1.5972	0.9271	1.8805
1.6003	0.8461	1.4597
1.9561	0.8609	1.4199
2.2615	0.9507	2.2275
2.5256	0.7819	2.3863
1.9611	0.9119	2.2488
1.9638	0.8013	2.3817
7.9047	0.8287	2.3709
7.9849	0.7521	1.4014
1.9584	0.8594	1.5979
10.8265	0.8899	1.3525
2.2662	0.9261	1.4144
1.6034	0.8640	1.4482
2.9894	0.8213	1.6983
1.9603	0.7854	2.4933
1.6049	0.8851	2.3322
2.9898	0.8401	1.5378
1.6057	0.8247	1.3522
7.1441	0.7514	1.6584
1.5988	0.7912	1.3002
4.0725	0.9729	1.6364
1.5966	0.7454	1.7370
2.7697	0.8233	1.1560
2.7685	0.7755	2.0414
1.9570	0.9190	1.3254
3.5773	0.9654	2.3265
1.5978	0.9056	1.7999
3.7482	0.9138	1.2087
3.9162	0.7757	1.3165
2.2638	0.8315	1.9368
2.7734	0.7609	1.5247
6.2827	0.8941	1.6686
5.5350	0.8095	2.1541
1.6017	0.8131	1.5072
1.6015	0.7931	1.7476
2.2569	0.8917	1.7274
3.1975	0.7934	1.4299
2.7727	0.8929	1.7996
2.2626	0.8421	1.3214
1.6049	0.9202	2.0300
2.2660	0.9084	1.3232
2.5237	0.8374	1.4882
3.3886	0.8967	1.9574
3.5767	0.7566	1.3576
4.7896	0.8134	1.5605
4.5225	0.9012	1.4050
3.5762	0.8702	1.1013
4.7939	0.9028	2.0856
2.7736	0.9528	1.7253
5.5284	0.8989	1.5412
1.5987	0.8287	1.3720
4.0705	0.9216	1.5753
3.5720	0.8313	2.4799
1.9618	0.7961	1.8773
1.9604	0.9671	2.0070
4.5156	0.9391	1.4972
1.9627	0.8713	1.3858
6.5856	0.7625	1.3024
5.1719	0.9088	1.6912
2.7710	0.9366	1.4602
3.3933	0.8621	1.6458
2.7648	0.8086	1.9438
1.9582	0.9237	1.4462
1.9628	0.8162	1.2395
2.5327	0.9582	1.7949
1.5986	0.8484	1.6418
2.5237	0.8000	1.3768
6.5873	0.7766	1.4354
3.7487	0.8227	2.4474
6.7743	0.9059	3.1226
1.6039	0.8025	2.1173
1.5981	0.9360	2.2483
2.2600	0.9336	2.2824
4.7969	0.7221	1.2387
3.3908	0.9318	1.9389
3.5762	0.9217	2.6409
1.9577	0.7637	1.9184
6.0777	0.8160	2.1779
1.6032	0.8698	2.1985
2.2666	0.8128	1.4327
3.1969	0.9653	1.4608
8.5958	0.7533	1.9819
2.5327	0.9031	1.9999
2.7729	0.8592	2.1800
1.5992	0.8861	1.8464
2.7673	0.8501	1.7462
4.5161	0.8904	1.3459
3.5691	0.8541	1.6887
2.5321	0.8465	2.7508
4.5174	0.9110	2.1964
1.6013	0.9243	1.4569
3.7494	0.8593	1.3800
1.5985	0.9195	1.5226
2.5309	0.9193	3.0941
4.6533	0.7688	1.4249
6.4843	0.8057	1.4560
2.2624	0.7769	2.5197
1.5986	0.7927	2.7950
1.6044	0.8434	1.5007
4.7900	0.8861	1.5615
4.2299	0.8836	1.4296
4.0774	0.8815	1.9041
3.1943	0.9159	2.0227
4.5145	0.8431	1.5434
1.5964	0.8012	1.2704
6.3911	0.7979	1.8261
4.9236	0.8731	1.1957
1.9622	0.8324	1.2940
1.6053	0.9060	1.7189
4.7939	0.8191	2.3785
5.7593	0.7603	2.0020
1.9605	0.9970	1.2525
1.9627	0.9097	2.2338
2.2600	0.9217	1.4741
1.6019	0.9271	2.6910
3.7480	0.8973	2.3614
2.9859	0.8984	1.2361
4.7915	0.9021	2.3998
2.5243	0.7611	2.1786
2.2617	0.9035	1.7781
2.5233	0.8653	1.4027
1.6043	0.8529	1.1098
4.3794	0.8052	1.9136
3.7457	0.8011	1.9217
1.9614	0.8109	1.5665
1.6027	0.9084	1.6377
2.2628	0.9001	1.6908
1.6025	0.8978	2.2951
3.1976	0.9498	3.1193
1.6016	0.8202	1.3566
7.5749	0.9101	1.5993
4.6623	0.8746	1.6347
3.1985	0.8404	2.2006
5.7571	0.7339	1.9245
2.7685	0.7681	1.3133
2.2614	0.8902	2.3820
9.4496	0.9497	1.2190
2.2587	0.8468	1.6183
3.1915	0.8712	1.2398
3.9091	0.9145	1.7245
2.2637	0.9237	2.7010
1.6038	0.8734	2.1052
1.9545	0.7848	1.5532
2.7676	0.8871	1.9491
2.9909	0.8102	1.7849
2.2622	0.8368	2.1626
1.6046	0.8054	1.3955
6.5845	0.8741	1.5077
2.2627	0.8502	1.3838
4.0697	0.7658	1.7632
7.9806	0.9127	1.7531
2.7700	0.7588	1.5681
1.9573	0.7607	2.2274
1.6057	0.8403	1.5915
3.7500	0.9887	1.5598
1.9617	0.9202	1.6749
5.0548	0.7650	1.5848
8.4463	0.8946	1.9805
1.6003	0.7920	2.3295
1.5982	0.8481	1.5133
6.7705	0.8533	1.6008
1.6041	0.7631	1.7520
1.6029	0.9038	1.9336
